"symbol","title","url","date","content","author","publish_time"
"GKM","GKM: Công bố thông tin về việc phê duyệt tổ chức ĐHĐCĐ thường niên năm 2025","https://vietstock.vn/2025/04/gkm-cong-bo-thong-tin-ve-viec-phe-duyet-to-chuc-dhdcd-thuong-nien-nam-2025-737-1303850.htm","29/04/2025","GKM: Công bố thông tin về việc phê duyệt tổ chức ĐHĐCĐ thường niên năm 2025
.","",""
"GKM","GKM: Thông báo bổ sung lý do đưa cổ phiếu vào danh sách chứng khoán không đủ điều kiện giao dịch ký quỹ","https://vietstock.vn/2025/04/gkm-thong-bao-bo-sung-ly-do-dua-co-phieu-vao-danh-sach-chung-khoan-khong-du-dieu-kien-giao-dich-ky-quy-830-1295565.htm","15/04/2025","GKM: Thông báo bổ sung lý do đưa cổ phiếu vào danh sách chứng khoán không đủ điều kiện giao dịch ký quỹ","",""
"GKM","GKM: Quyết định đưa vào diện bị cảnh báo, Thông báo tình trạng chứng khoán","https://vietstock.vn/2025/04/gkm-quyet-dinh-dua-vao-dien-bi-canh-bao-thong-bao-tinh-trang-chung-khoan-830-1295564.htm","15/04/2025","GKM: Quyết định đưa vào diện bị cảnh báo, Thông báo tình trạng chứng khoán","",""
"GKM","GKM: Báo cáo tài chính năm 2024","https://vietstock.vn/2025/04/gkm-bao-cao-tai-chinh-nam-2024-737-1294492.htm","11/04/2025","GKM: Báo cáo tài chính năm 2024","",""
"GKM","GKM: Đưa vào danh sách chứng khoán không đủ điều kiện giao dịch ký quỹ","https://vietstock.vn/2025/04/gkm-dua-vao-danh-sach-chung-khoan-khong-du-dieu-kien-giao-dich-ky-quy-830-1294488.htm","11/04/2025","GKM: Đưa vào danh sách chứng khoán không đủ điều kiện giao dịch ký quỹ","",""
"GKM","Chứng khoán APG thoái thành công toàn bộ vốn tại Ladophar","https://vietstock.vn/2025/03/chung-khoan-apg-thoai-thanh-cong-toan-bo-von-tai-ladophar-739-1280279.htm","11/03/2025","Chứng khoán APG thoái thành công toàn bộ vốn tại Ladophar
Lệnh bán toàn bộ vốn tại CTCP Dược Lâm Đồng (Ladophar,HNX:LDP) của cổ đông lớn Chứng khoánAPG(HOSE:APG) đã có kết quả.
Cụ thể,APGđã bán thành công gần 2.4 triệu cpLDPnắm giữ (tương đương 18.87% vốn điều lệ) trong giai đoạn từ 11-28/02/2025. Với giá trung bình giai đoạn này là 11,100 đồng/cp, ước tínhAPGthu về khoảng 26.6 tỷ đồng và không còn là cổ đông củaLDP.
Đây là động thái cơ cấu danh mục đầu tư củaAPG. Trước đó, công ty chứng khoán này đăng ký bán 1 triệu cpLDPtrong giai đoạn 25/12/2024-23/01/2025 nhưng bất thành.
Trên sàn chứng khoán, giá cổ phiếuLDPliên tục giảm từ giữa tháng 4/2024 và rời xa mức đỉnh lịch sử 54,800 đồng/cp từng thiết lập vào tháng 1/2022. Dù vậy,APGdường như đã “nhảy tàu” hơi sớm, khi giá cổ phiếuLDPkết phiên 11/03 là 13,500 đồng/cp, cao hơn giá trung bình giai đoạn trên khoảng 22%.
Chiều ngược lại, ôngPhạm Trung Kiên- Chủ tịchLDPđăng ký mua 1.3 triệu cp trong giai đoạn từ 11/03-09/04/2025, vì mục đích đầu tư cá nhân. Trường hợp mua thành công, ông sẽ nâng tỷ lệ sở hữu từ 0% lên hơn 10.2%, trở thành cổ đông lớn của Doanh nghiệp. Ước tính, số tiền ông Kiên cần chi để hoàn tất thương vụ khoảng 17.6 tỷ đồng.
Hành động cơ cấu danh mục đầu tư củaAPGgần đây còn diễn ra với khoản đầu tư vào CTCPGKMHoldings (HNX:GKM). Cụ thể, từ mức sở hữu hơn 5 triệu cp (tỷ lệ 16.08%) hồi cuối tháng 12/2024, công ty chứng khoán này liên tiếp bán ra cổ phiếuGKMvà không còn là cổ đông lớn sau giao dịch bán gần 309 ngàn cp trong ngày 04/02/2025, hạ sở hữu về còn 1.4 triệu cp (tỷ lệ 4.454%).
Tương tựLDP, thị giáGKMcũng “rớt thảm” từ giữa tháng 9/2024, thậm chí còn lọt vào top 10 cổ phiếu giảm mạnh nhất năm Giáp Thìn (14/02/2024-24/01/2025) với mức giảm hơn 86%. Kết phiên 11/03, thị giáGKMchỉ còn 4,600 đồng/cp.
Về tình hình kinh doanh, chứng khoánAPGđang trải qua giai đoạn khó khăn. Quý 4/2024, doanh thu hoạt động chưa đến 10 tỷ đồng, giảm 76% so với cùng kỳ năm trước. Trong kỳ, toàn bộ các mảng có đóng góp doanh thu đều suy giảm, trừ lưu ký chứng khoán. Trong bối cảnh đó, Công ty còn phải “gồng” khoản lỗ tài sản tài chính hơn 48 tỷ đồng, đồng thời chi phí tài chính tăng mạnh từ 1.3 tỷ đồng lên 12.5 tỷ đồng. Sau cùng, Công ty lỗ ròng 51 tỷ đồng.
Đây là quý thua lỗ thứ 2 liên tiếp của công ty chứng khoán này, đẩy mức lỗ cả năm 2024 lên hơn 149 tỷ đồng, trong khi năm 2023 lãi ròng hơn 140 tỷ đồng.","Hải Âu","16:28 11/03/2025"
"GKM","GKM: Đặng Việt Lê - Chủ tịch HĐQT - đã bán 30,000 CP","https://vietstock.vn/2025/03/gkm-dang-viet-le-chu-tich-hdqt-da-ban-30000-cp-739-1279737.htm","10/03/2025","GKM: Đặng Việt Lê - Chủ tịch HĐQT - đã bán 30,000 CP
- Tên cá nhân thực hiện giao dịch:Đặng Việt Lê- Chức vụ hiện nay tại TCNY: Chủ tịch HĐQT- Mã chứng khoán:GKM- Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch: 2,713,676 CP (tỷ lệ 8.63%)- Số lượng cổ phiếu đã bán: 30,000 CP- Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch: 2,683,676 CP (tỷ lệ 8.54%)- Ngày bắt đầu giao dịch: 27/02/2025- Ngày kết thúc giao dịch: 27/02/2025.","",""
"GKM","GKM: Đặng Việt Lê - Chủ tịch HĐQT - đã bán 44,700 CP","https://vietstock.vn/2025/02/gkm-dang-viet-le-chu-tich-hdqt-da-ban-44700-cp-739-1272747.htm","18/02/2025","GKM: Đặng Việt Lê - Chủ tịch HĐQT - đã bán 44,700 CP
- Tên cá nhân thực hiện giao dịch:Đặng Việt Lê- Chức vụ hiện nay tại TCNY: Chủ tịch HĐQT- Mã chứng khoán:GKM- Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch: 2,758,376 CP (tỷ lệ 8.78%)- Số lượng cổ phiếu đã bán: 44,700 CP- Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch: 2,713,676 CP (tỷ lệ 8.63%)- Ngày bắt đầu giao dịch: 11/02/2025- Ngày kết thúc giao dịch: 11/02/2025.","",""
"GKM","GKM: Báo cáo Tài chính Quý 4 Tiếng Anh","https://vietstock.vn/2025/02/gkm-bao-cao-tai-chinh-quy-4-tieng-anh-737-1269825.htm","07/02/2025","GKM: Báo cáo Tài chính Quý 4 Tiếng Anh
.","",""
"GKM","GKM: CTCP Chứng khoán APG không còn là cổ đông lớn","https://vietstock.vn/2025/02/gkm-ctcp-chung-khoan-apg-khong-con-la-co-dong-lon-739-1269668.htm","06/02/2025","GKM: CTCP Chứng khoán APG không còn là cổ đông lớn
- Tên tổ chức thực hiện giao dịch: CTCP Chứng khoán APG- Mã chứng khoán:GKM- Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch: 1,708,900 CP (tỷ lệ 5.44%)- Số lượng cổ phiếu đã bán: 308,900 CP- Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch: 1,400,000 CP (tỷ lệ 4.45%)- Ngày không còn là cổ đông lớn: 04/02/2025.","",""
