"symbol","title","url","date","content","author","publish_time"
"HBS","HBS: Công bố thông tin bất thường đính chính BCTC đã kiểm toán năm 2024","https://vietstock.vn/2025/04/hbs-cong-bo-thong-tin-bat-thuong-dinh-chinh-bctc-da-kiem-toan-nam-2024-737-1303825.htm","29/04/2025","HBS: Công bố thông tin bất thường đính chính BCTC đã kiểm toán năm 2024
.","",""
"HBS","HBS: Gia hạn thời gian tổ chức Đại hội đồng cổ đông thường niên năm 2025","https://vietstock.vn/2025/04/hbs-gia-han-thoi-gian-to-chuc-dai-hoi-dong-co-dong-thuong-nien-nam-2025-737-1301408.htm","25/04/2025","HBS: Gia hạn thời gian tổ chức Đại hội đồng cổ đông thường niên năm 2025
.","",""
"HBS","HBS: Báo cáo tài chính quý 1/2025","https://vietstock.vn/2025/04/hbs-bao-cao-tai-chinh-quy-1-2025-737-1300203.htm","23/04/2025","HBS: Báo cáo tài chính quý 1/2025","",""
"HBS","HBS: Báo cáo thường niên 2024","https://vietstock.vn/2025/04/hbs-bao-cao-thuong-nien-2024-737-1299996.htm","23/04/2025","HBS: Báo cáo thường niên 2024","",""
"HBS","HBS: Báo cáo tài chính năm 2024","https://vietstock.vn/2025/04/hbs-bao-cao-tai-chinh-nam-2024-737-1290841.htm","03/04/2025","HBS: Báo cáo tài chính năm 2024","",""
"HBS","HBS: Sửa đổi Quyết định chấp thuận thành lập chi nhánh Công ty chứng khoán - Thay đổi Giám đốc chi nhánh sang Ông Nguyễn Phan Trung Kiên","https://vietstock.vn/2025/02/hbs-sua-doi-quyet-dinh-chap-thuan-thanh-lap-chi-nhanh-cong-ty-chung-khoan-thay-doi-giam-doc-chi-nhanh-sang-ong-nguyen-phan-trung-kien-737-1271481.htm","13/02/2025","HBS: Sửa đổi Quyết định chấp thuận thành lập chi nhánh Công ty chứng khoán - Thay đổi Giám đốc chi nhánh sang Ông Nguyễn Phan Trung Kiên
.","",""
"HBS","Phó Tổng Giám đốc HBS nhận “sang tay” hơn 13% vốn","https://vietstock.vn/2025/02/pho-tong-giam-doc-hbs-nhan-sang-tay-hon-13-von-739-1269294.htm","06/02/2025","Phó Tổng Giám đốc HBS nhận “sang tay” hơn 13% vốn
Từ ngày 21-23/01, Phó Tổng Giám đốcBế Công Sơncủa CTCP Chứng khoán Hòa Bình (HNX:HBS) đã mua thành công 4.3 triệu cp như đăng ký trước đó. Sau giao dịch, ông Sơn sở hữu 4.3 triệu cpHBS, tương đương tỷ lệ 13.03%.
Ngược chiều với giao dịch của ông Sơn, ngày 21/01, ông Lê Duy Phúc - cổ đông lớnHBS- bán ra 4.3 triệu cp và giảm tỷ lệ sở hữu về còn 0%.
Phiên 21/01, cổ phiếuHBSghi nhận giao dịch thỏa thuận 4.3 triệu cp, giá trị 26.6 tỷ đồng. Như vậy, khả năng cao ông Sơn và ông Phúc đã thực hiện sang tay cổ phiếu với giá 6,200 đồng/cp.
Từ thời điểm đó đến nay, giá cổ phiếuHBSkhông biến động nhiều. Phiên 05/02, thị giáHBSchốt ở mức 6,600 đồng/cp.","Đông Tư","08:43 06/02/2025"
"HBS","HBS: Lê Duy Phúc không còn là cổ đông lớn","https://vietstock.vn/2025/02/hbs-le-duy-phuc-khong-con-la-co-dong-lon-739-1269052.htm","05/02/2025","HBS: Lê Duy Phúc không còn là cổ đông lớn
- Tên cá nhân thực hiện giao dịch: Lê Duy Phúc- Mã chứng khoán:HBS- Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch: 4,300,000 CP (tỷ lệ 13.03%)- Số lượng cổ phiếu đã bán: 4,300,000 CP- Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch: 0 CP (tỷ lệ 0%)- Ngày không còn là cổ đông lớn: 21/01/2025.","",""
"HBS","HBS: Bế Công Sơn - Phó Tổng Giám đốc - đã mua 4,300,000 CP","https://vietstock.vn/2025/02/hbs-be-cong-son-pho-tong-giam-doc-da-mua-4300000-cp-739-1269051.htm","05/02/2025","HBS: Bế Công Sơn - Phó Tổng Giám đốc - đã mua 4,300,000 CP
- Tên cá nhân thực hiện giao dịch:Bế Công Sơn- Chức vụ hiện nay tại TCNY: Phó Tổng Giám đốc- Mã chứng khoán:HBS- Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch: 0 CP (tỷ lệ 0%)- Số lượng cổ phiếu đăng ký mua: 4,300,000 CP- Số lượng cổ phiếu đã mua: 4,300,000 CP- Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch: 4,300,000 CP (tỷ lệ 13.03%)- Ngày bắt đầu giao dịch: 21/01/2025- Ngày kết thúc giao dịch: 23/01/2025.","",""
"HBS","HBS: Báo cáo quản trị công ty năm 2024","https://vietstock.vn/2025/01/hbs-bao-cao-quan-tri-cong-ty-nam-2024-737-1266530.htm","24/01/2025","HBS: Báo cáo quản trị công ty năm 2024","",""
