"symbol","title","url","date","content","author","publish_time"
"API","API: Tài liệu họp Đại hội đồng cổ đông","https://vietstock.vn/2025/05/api-tai-lieu-hop-dai-hoi-dong-co-dong-737-1304891.htm","05/05/2025","API: Tài liệu họp Đại hội đồng cổ đông","",""
"API","API: Báo cáo tài chính quý 1/2025 (công ty mẹ)","https://vietstock.vn/2025/05/api-bao-cao-tai-chinh-quy-1-2025-cong-ty-me-737-1304724.htm","05/05/2025","API: Báo cáo tài chính quý 1/2025 (công ty mẹ)","",""
"API","API: Báo cáo tài chính quý 1/2025","https://vietstock.vn/2025/05/api-bao-cao-tai-chinh-quy-1-2025-737-1304723.htm","05/05/2025","API: Báo cáo tài chính quý 1/2025","",""
"API","API: CBTT tình trạng chứng khoán API bị kiểm soát kèm biện pháp và lộ trình khắc phục","https://vietstock.vn/2025/04/api-cbtt-tinh-trang-chung-khoan-api-bi-kiem-soat-kem-bien-phap-va-lo-trinh-khac-phuc-830-1302693.htm","28/04/2025","API: CBTT tình trạng chứng khoán API bị kiểm soát kèm biện pháp và lộ trình khắc phục
.","",""
"API","API: Báo cáo thường niên 2024","https://vietstock.vn/2025/04/api-bao-cao-thuong-nien-2024-737-1297950.htm","18/04/2025","API: Báo cáo thường niên 2024","",""
"API","HOSE: Loại bỏ cổ phiếu API thuộc rổ chỉ số VNX Allshare của Bộ chỉ số VNX-Index","https://vietstock.vn/2025/04/hose-loai-bo-co-phieu-api-thuoc-ro-chi-so-vnx-allshare-cua-bo-chi-so-vnxindex-830-1294041.htm","10/04/2025","HOSE: Loại bỏ cổ phiếu API thuộc rổ chỉ số VNX Allshare của Bộ chỉ số VNX-Index
Căn cứ theo Quy tắc xây dựng và quản lý Bộ chỉ số VNX-Index, Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh và Sở Giao dịch Chứng khoán Hà Nội công bố trường hợploại bỏ cổ phiếu API thuộc rổ chỉ số VNX Allshare của Bộ chỉ số VNX-Indexnhư sau:-         Cổ phiếu bị loại bỏ: API - CTCP Đầu tư Châu Á - Thái Bình Dương-         Lý do: Vào diện bị kiểm soát theo Quyết định số 406/QĐ-SGDHN ngày 08/04/2025 của Sở Giao dịch Chứng khoán Hà Nội-         Ngày hiệu lực:11/04/2025-         Sự thay đổi danh mục cổ phiếu thành phần không làm thay đổi giới hạn tỷ trọng vốn hóa của cổ phiếu thành phần trong rổ chỉ số.","",""
"API","API: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2025","https://vietstock.vn/2025/04/api-ngay-dang-ky-cuoi-cung-dai-hoi-dong-co-dong-thuong-nien-nam-2025-737-1293236.htm","09/04/2025","API: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2025
Thông báo ngày đăng ký cuối cùng lập danh sách cổ đông đối với cổ phiếuAPIcủa CTCP Đầu tư Châu Á - Thái Bình Dương như sau:1. Ngày đăng ký cuối cùng: 18/04/20252. Ngày giao dịch không hưởng quyền: 17/04/20253. Lý do và mục đích:* Đại hội đồng cổ đông thường niên năm 2025- Tỷ lệ phân bổ quyền: 01 cổ phiếu – 01 quyền biểu quyết- Thời gian họp: 20/05/2025- Địa điểm tổ chức họp: Tầng 3. tòa nhà Grand Plaza, số 117 Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy, thành phố Hà Nội- Nội dung họp: Các nội dung thuộc thẩm quyền của Đại hội đồng cổ đông.","",""
"API","API: Thông báo đưa chứng khoán vào diện kiểm soát","https://vietstock.vn/2025/04/api-thong-báo-dua-chúng-khoán-vào-diẹn-kiẻm-soát-830-1293230.htm","09/04/2025","API: Thông báo đưa chứng khoán vào diện kiểm soát","",""
"API","API: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ năm 2025","https://vietstock.vn/2025/04/api-thong-báo-vè-ngày-dang-ký-cuói-cùng-dẻ-thục-hiẹn-quyèn-tham-dụ-dhdcd-nam-2025-737-1292682.htm","08/04/2025","API: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ năm 2025
.","",""
"API","API: Báo cáo tài chính năm 2024","https://vietstock.vn/2025/04/api-bao-cao-tai-chinh-nam-2024-737-1291981.htm","04/04/2025","API: Báo cáo tài chính năm 2024","",""
"API","API: Báo cáo tài chính năm 2024 (Công ty mẹ)","https://vietstock.vn/2025/04/api-bao-cao-tai-chinh-nam-2024-cong-ty-me-737-1291532.htm","04/04/2025","API: Báo cáo tài chính năm 2024 (Công ty mẹ)","",""
"API","API: Nghị quyết Hội đồng quản trị","https://vietstock.vn/2025/03/api-nghi-quyet-hoi-dong-quan-tri-737-1287395.htm","28/03/2025","API: Nghị quyết Hội đồng quản trị
.","",""
